id,log_price
3730,5.28864
3731,3.78414
3732,4.56623
3733,5.27094
3734,8.05378
3735,5.89416
3736,8.53955
3737,6.47208
3738,1.06735
3739,9.88926
3740,2.32143
3741,4.56034
3742,1.17435
3743,5.72478
3744,7.09947
3745,3.59061
3746,9.356
3747,2.3496
3748,9.53717
3749,8.07593
3750,2.36969
3751,1.9268
3752,1.59531
3753,6.20183
3754,3.2578
3755,9.74055
3756,2.03831
3757,8.26938
3758,4.38008
3759,1.12995
3760,7.62439
3761,6.28709
3762,3.06681
3763,4.19957
3764,2.35048
3765,2.21213
3766,6.12502
3767,5.85515
3768,2.82901
3769,3.67654
3770,9.96256
3771,4.17779
3772,5.38713
3773,2.43434
3774,1.22134
3775,6.50903
3776,3.17023
3777,7.68838
3778,3.08208
3779,4.31907
3780,6.82727
3781,7.22326
3782,4.09537
3783,7.54319
3784,6.06368
3785,8.3355
3786,7.81649
3787,8.39459
3788,3.37955
3789,1.73156
3790,1.02531
3791,3.973
3792,4.72528
3793,3.38852
3794,2.44106
3795,4.84503
3796,3.75015
3797,1.28814
3798,8.53279
3799,5.67775
3800,2.57587
3801,3.9702
3802,6.18433
3803,1.87254
3804,5.67608
3805,7.62923
3806,2.47684
3807,5.58032
3808,9.0668
3809,7.3324
3810,5.02396
3811,1.22781
3812,9.37911
3813,9.8358
3814,8.05549
3815,3.06353
3816,6.24385
3817,8.23525
3818,5.78207
3819,9.73078
3820,6.36839
3821,1.05263
3822,3.67514
3823,9.96146
3824,9.82775
3825,9.30596
3826,2.85036
3827,3.28717
3828,6.44685
3829,1.31258
3830,9.01955
3831,5.4084
3832,7.57886
3833,6.52139
3834,4.24793
3835,9.1264
3836,3.20014
3837,5.61058
3838,4.78652
3839,7.46587
3840,7.36598
3841,5.06083
3842,3.97427
3843,2.87709
3844,1.42134
3845,4.96087
3846,1.02494
3847,4.17772
3848,9.71662
3849,6.87247
3850,4.72381
3851,9.49982
3852,9.95651
3853,7.98973
3854,3.73816
3855,8.97275
3856,8.1182
3857,6.84382
3858,5.21921
3859,3.42518
3860,3.67981
3861,5.66226
3862,5.54215
3863,5.07245
3864,8.15969
3865,3.24474
3866,2.10956
3867,2.54271
3868,6.57964
3869,1.28773
3870,3.80544
3871,2.53501
3872,1.24217
3873,9.49029
3874,4.27567
3875,9.10894
3876,5.33387
3877,9.73063
3878,2.25186
3879,4.34033
3880,3.23734
3881,7.74071
3882,3.18762
3883,6.03682
3884,2.70123
3885,1.601
3886,9.00648
3887,7.94426
3888,8.14464
3889,9.97409
3890,8.65671
3891,1.62839
3892,3.54455
3893,4.72024
3894,9.53989
3895,1.18673
3896,7.64767
3897,1.5918
3898,2.55226
3899,3.21222
3900,5.00266
3901,9.13874
3902,8.72369
3903,3.84715
3904,9.86149
3905,1.55069
3906,1.53066
3907,5.32914
3908,4.06269
3909,8.82762
3910,1.22872
3911,8.95132
3912,3.54301
3913,8.11163
3914,1.14698
3915,9.23375
3916,8.44194
3917,6.24905
3918,8.49007
3919,8.21605
3920,8.69457
3921,7.15254
3922,9.72988
3923,6.19717
3924,7.27911
3925,5.27952
3926,9.89093
3927,1.20126
3928,7.63684
3929,3.18171
3930,7.05923
3931,2.58691
3932,4.08122
3933,7.18118
3934,4.67971
3935,6.97966
3936,6.81438
3937,2.02827
3938,7.24389
3939,3.50803
3940,4.82281
3941,5.61949
3942,4.41504
3943,3.375
3944,2.46033
3945,6.64038
3946,7.7969
3947,2.72073
3948,6.43099
3949,2.18198
3950,6.79732
3951,3.68601
3952,4.22628
3953,7.03909
3954,5.17543
3955,5.04543
3956,3.73098
3957,8.31848
3958,3.73345
3959,6.83603
3960,1.53528
3961,9.19391
3962,9.69625
3963,2.64919
3964,4.9715
3965,1.96971
3966,4.72467
3967,8.81332
3968,6.34254
3969,2.23738
3970,9.72554
3971,6.01666
3972,1.66916
3973,4.29059
3974,2.31191
3975,8.94841
3976,4.52402
3977,5.49715
3978,8.56286
3979,6.10918
3980,1.43663
3981,1.66991
3982,2.56239
3983,7.07152
3984,6.5562
3985,4.21929
3986,3.81786
3987,1.72153
3988,1.62696
3989,6.71565
3990,8.15621
3991,5.52066
3992,7.19889
3993,5.0276
3994,1.48928
3995,1.02086
3996,8.21227
3997,8.80414
3998,9.85341
3999,3.7674
4000,7.60321
4001,7.66162
4002,6.9902
4003,8.38614
4004,9.5996
4005,2.81524
4006,7.55449
4007,4.72013
4008,8.44549
4009,9.21209
4010,9.47234
4011,7.81096
4012,9.27593
4013,2.06235
4014,1.84515
4015,4.75161
4016,7.48176
4017,8.26265
4018,8.53314
4019,2.18404
4020,7.15628
4021,5.98719
4022,2.50414
4023,5.26987
4024,7.97621
4025,2.48681
4026,9.05492
4027,2.47853
4028,1.73566
4029,4.26982
4030,8.00483
4031,7.97601
4032,8.78456
4033,2.61635
4034,2.96169
4035,2.85316
4036,2.86526
4037,4.80309
4038,9.95519
4039,7.09611
4040,4.0602
4041,9.64003
4042,6.06102
4043,1.34902
4044,1.6607
4045,5.98618
4046,2.74806
4047,3.42211
4048,4.35423
4049,6.36865
4050,9.38063
4051,1.79349
4052,9.30737
4053,4.87194
4054,3.79756
4055,3.5977
4056,4.21056
4057,4.78266
4058,4.567
4059,8.61968
4060,4.05126
4061,3.15739
4062,9.38627
4063,8.00733
4064,1.25455
4065,6.0
4066,6.64011
4067,2.333
4068,3.99535
4069,2.62766
4070,1.76778
4071,5.61089
4072,1.66155
4073,5.14874
4074,5.30387
4075,6.37144
4076,8.69175
4077,1.23953
4078,2.60415
4079,7.00984
4080,4.85069
4081,2.61764
4082,2.70758
4083,2.68684
4084,9.2868
4085,4.42765
4086,6.1817
4087,6.14345
4088,7.79606
4089,5.33756
4090,4.47418
4091,7.4221
4092,3.92533
4093,1.88357
4094,9.97759
4095,9.39651
4096,5.11117
4097,7.50487
4098,8.35404
4099,4.42748
4100,2.63013
4101,2.43519
4102,8.89862
4103,9.91048
4104,5.03924
4105,9.81353
4106,5.26277
4107,5.07448
4108,3.41694
4109,6.1072
4110,4.51511
4111,8.80393
4112,9.56538
4113,7.42068
4114,4.93904
4115,4.29412
4116,9.74294
4117,7.11882
4118,6.64076
4119,1.0052
4120,9.87019
4121,4.04075
4122,5.52199
4123,2.48779
4124,9.68687
4125,8.94288
4126,4.56266
4127,8.17556
4128,9.9738
4129,8.8399
4130,1.92474
4131,1.71602
4132,4.1073
4133,5.39937
4134,3.0993
4135,2.4251
4136,3.08561
4137,9.61986
4138,8.28709
4139,2.39718
4140,4.86615
4141,8.59697
4142,3.45865
4143,5.69291
4144,3.59705
4145,9.35971
4146,5.60125
4147,3.77105
4148,7.6357
4149,3.12313
4150,3.30439
4151,9.33279
4152,9.02083
4153,2.57785
4154,1.89695
4155,8.91802
4156,4.88617
4157,7.93259
4158,4.14063
4159,1.55658
4160,2.11083
4161,5.19257
4162,7.69854
4163,9.20691
4164,3.79565
4165,4.79292
4166,7.41587
4167,7.2187
4168,8.03116
4169,7.73476
4170,5.75276
4171,7.81131
4172,5.0239
4173,8.02066
4174,5.14169
4175,1.99748
4176,8.28637
4177,2.42335
4178,5.89468
4179,7.59844
4180,6.67179
4181,6.04763
4182,9.79108
4183,3.37443
4184,5.51044
4185,7.68822
4186,9.82579
4187,3.12916
4188,1.30599
4189,8.26986
4190,6.80669
4191,5.02013
4192,9.2182
4193,9.80195
4194,4.35712
4195,4.80644
4196,6.04391
4197,4.4753
4198,4.99781
4199,3.11999
4200,8.51567
4201,5.00928
4202,9.14377
4203,8.39245
4204,5.46875
4205,2.80928
4206,1.13071
4207,3.5165
4208,8.2998
4209,5.98714
4210,7.93122
4211,1.89227
4212,7.78722
4213,9.87777
4214,1.23567
4215,2.20132
4216,8.68859
4217,4.43357
4218,3.8941
4219,8.64638
4220,8.92568
4221,9.93376
4222,3.25521
4223,6.21047
4224,1.89021
4225,5.53791
4226,8.54458
4227,3.99539
4228,5.61172
4229,6.99614
4230,1.6433
4231,3.59405
4232,4.30523
4233,9.24338
4234,7.26093
4235,6.60279
4236,3.16218
4237,8.684
4238,3.03436
4239,7.92958
4240,3.45704
4241,9.52918
4242,1.48217
4243,2.00814
4244,9.03803
4245,2.48854
4246,6.27703
4247,4.23172
4248,6.19958
4249,6.52306
4250,5.2675
4251,5.47293
4252,7.63667
4253,2.64451
4254,7.30406
4255,1.28128
4256,8.09668
4257,4.65331
4258,7.14512
4259,2.34125
4260,9.65893
4261,9.30029
4262,8.88078
4263,8.34332
4264,7.75546
4265,1.18472
4266,5.22125
4267,2.87955
4268,1.66305
4269,7.27305
4270,9.93402
4271,9.75275
4272,4.52859
4273,3.06319
4274,6.42838
4275,2.22112
4276,8.36118
4277,9.06077
4278,6.51231
4279,8.95143
4280,2.81956
4281,8.90141
4282,3.87894
4283,5.60392
4284,9.29915
4285,5.54067
4286,8.20842
4287,2.93004
4288,1.42898
4289,9.4919
4290,9.27226
4291,8.05965
4292,5.46554
4293,3.08071
4294,1.36635
4295,8.71734
4296,9.06536
4297,3.17657
4298,6.90276
4299,5.54869
4300,5.42524
4301,5.3403
4302,5.61297
4303,1.59137
4304,3.02649
4305,3.12473
4306,4.61255
4307,4.47882
4308,9.83023
4309,9.32972
4310,7.27897
4311,4.3321
4312,6.07289
4313,5.31034
4314,4.32598
4315,8.692
4316,7.96121
4317,7.42529
4318,4.34339
4319,4.63216
4320,4.24498
4321,7.19285
4322,7.62665
4323,8.27738
4324,6.10138
4325,3.67449
4326,8.20995
4327,6.59983
4328,9.66919
4329,4.35653
4330,2.47157
4331,8.54041
4332,1.01609
4333,2.43763
4334,6.48112
4335,7.21505
4336,3.27397
4337,1.29816
4338,5.9883
4339,8.01376
4340,9.92269
4341,3.79376
4342,3.75626
4343,7.36339
4344,8.06993
4345,3.58628
4346,1.99304
4347,3.25674
4348,3.25106
4349,5.61816
4350,2.74022
4351,1.66986
4352,9.68828
4353,6.45764
4354,1.15527
4355,7.43509
4356,2.63357
4357,4.55793
4358,5.94026
4359,7.5935
4360,9.6683
4361,3.26058
4362,1.35883
4363,2.8011
4364,3.96533
4365,2.95446
4366,4.80213
4367,4.84989
4368,9.53456
4369,9.54956
4370,4.93795
4371,4.27092
4372,8.9573
4373,7.30886
4374,8.98661
4375,4.80862
4376,1.19591
4377,3.68773
4378,2.81067
4379,6.58913
4380,6.31233
4381,1.99279
4382,8.21216
4383,7.12972
4384,4.72672
4385,4.94492
4386,5.20571
4387,7.14934
4388,5.3824
4389,9.11214
4390,6.64731
4391,4.26013
4392,7.99413
4393,6.2174
4394,2.69668
4395,6.9752
4396,9.06689
4397,5.15211
4398,6.21164
4399,1.66842
4400,1.50485
4401,3.30503
4402,9.55361
4403,1.94787
4404,3.86053
4405,6.92195
4406,9.03616
4407,9.63053
4408,6.76662
4409,1.40462
4410,4.95678
4411,9.08687
4412,3.76213
4413,1.05134
4414,9.31418
4415,9.01531
4416,7.55427
4417,2.50031
4418,7.46112
4419,2.12882
4420,3.23949
4421,1.21689
4422,2.93675
4423,8.98434
4424,7.72053
4425,7.09271
4426,6.4159
4427,2.96629
4428,1.78041
4429,3.28061
4430,8.72834
4431,5.64827
4432,1.63302
4433,3.55568
4434,5.0605
4435,2.58438
4436,1.96366
4437,5.40622
4438,8.88159
4439,3.08287
4440,4.91125
4441,8.18119
4442,6.08715
4443,6.67925
4444,7.43433
4445,8.32907
4446,1.48083
4447,6.13772
4448,1.78186
4449,2.43894
4450,1.4634
4451,2.57557
4452,8.86197
4453,2.52322
4454,1.19413
4455,3.28737
4456,7.92367
4457,5.76866
4458,5.8998
4459,6.94431
4460,3.81907
4461,8.10518
4462,5.4387
4463,3.77679
4464,3.35939
4465,9.84539
4466,8.08259
4467,6.00369
4468,5.61966
4469,6.46485
4470,1.21823
4471,1.75062
4472,6.83446
4473,7.0555
4474,9.00381
4475,6.54273
4476,7.68305
4477,6.0882
4478,4.61547
4479,5.10758
4480,9.58376
4481,9.39298
4482,8.94785
4483,6.15662
4484,2.92592
4485,1.70635
4486,9.18903
4487,1.92632
4488,4.201
4489,8.31805
4490,2.85703
4491,8.17613
4492,3.13465
4493,8.06158
4494,7.40396
4495,3.57546
4496,4.03557
4497,4.26356
4498,6.19848
4499,9.15938
4500,5.91588
4501,4.74755
4502,4.51937
4503,2.57841
4504,7.02936
4505,5.46292
4506,9.05621
4507,5.64414
4508,9.60172
4509,4.96199
4510,5.64023
4511,2.64157
4512,8.10293
4513,1.25768
4514,2.61219
4515,3.83654
4516,8.55278
4517,6.50022
4518,3.76489
4519,9.2346
4520,8.4837
4521,1.27825
4522,3.1793
4523,7.27505
4524,8.83331
4525,7.67949
4526,8.95445
4527,2.13199
4528,1.07196
4529,4.9706
4530,1.5724
4531,6.95901
4532,9.24167
4533,4.7704
4534,6.214
4535,4.48925
4536,2.47843
4537,2.05982
4538,7.44302
4539,9.13881
4540,4.28577
4541,2.22187
4542,8.46422
4543,3.36011
4544,7.90646
4545,6.87084
4546,3.7909
4547,5.60205
4548,4.3273
4549,2.12827
4550,3.01742
4551,6.14705
4552,8.02097
4553,1.82088
4554,2.78884
4555,1.10328
4556,9.85599
4557,1.95866
4558,4.4195
4559,1.49915
4560,5.50862
4561,6.69118
4562,5.71751
4563,7.10137
4564,2.93947
4565,9.23001
4566,7.91282
4567,2.70666
4568,5.07635
4569,1.18004
4570,8.46155
4571,9.06605
4572,5.71388
4573,4.23141
4574,8.19464
4575,4.18991
4576,1.42123
4577,6.98007
4578,4.65806
4579,9.97337
4580,5.62394
4581,2.04441
4582,8.05474
4583,9.63965
4584,2.08858
4585,3.88778
4586,5.36723
4587,7.36369
4588,7.32911
4589,6.61822
4590,8.7743
4591,7.62795
4592,1.20845
4593,9.7265
4594,8.45745
4595,7.07133
4596,8.05409
4597,8.42929
4598,1.44723
4599,6.71743
4600,2.27188
4601,3.31765
4602,8.38329
4603,5.93285
4604,3.70675
4605,2.72167
4606,5.30444
4607,1.95443
4608,4.45541
4609,8.7177
4610,4.33768
4611,5.6529
4612,9.54017
4613,4.26392
4614,3.5034
4615,4.74683
4616,4.49849
4617,9.64181
4618,1.12355
4619,2.35726
4620,8.05156
4621,1.02428
4622,4.93307
4623,7.26816
4624,1.50946
4625,3.85801
4626,3.51065
4627,5.60895
4628,6.60266
4629,7.8536
4630,1.87073
4631,3.18942
4632,7.82782
4633,8.85567
4634,3.91276
4635,1.52493
4636,2.24209
4637,8.12331
4638,2.1864
4639,2.93246
4640,2.71632
4641,4.72615
4642,6.77562
4643,2.23706
4644,5.24709
4645,9.35601
4646,5.45562
4647,5.39276
4648,7.59685
4649,6.00959
4650,4.97843
4651,8.57501
4652,2.26882
4653,2.85402
4654,9.89295
4655,3.37563
4656,1.70017
4657,2.47808
4658,9.50011
4659,2.65853
4660,5.78689
4661,7.6047
4662,1.23121
4663,3.54104
4664,7.61828
4665,3.46585
4666,4.19315
4667,6.04188
4668,8.21192
4669,3.82758
4670,2.46601
4671,1.24265
4672,3.46802
4673,7.0073
4674,9.21694
4675,5.52729
4676,2.32294
4677,6.57833
4678,1.86879
4679,2.16841
4680,2.25064
4681,9.33707
4682,6.5787
4683,1.07384
4684,9.37263
4685,4.50547
4686,2.49811
4687,7.09319
4688,5.61517
4689,6.64337
4690,4.97068
4691,2.98398
4692,1.04828
4693,6.94432
4694,5.34116
4695,4.8519
4696,6.57383
4697,5.49021
4698,9.25046
4699,7.57542
4700,9.35336
4701,3.09805
4702,6.60188
4703,9.16205
4704,7.91465
4705,4.50341
4706,7.66952
4707,6.25523
4708,3.67299
4709,7.63738
4710,1.89118
4711,1.88134
4712,2.76233
4713,2.35929
4714,8.83661
4715,3.07079
4716,9.74907
4717,1.40279
4718,1.66587
4719,4.78522
4720,6.605
4721,6.68785
4722,2.00984
4723,5.76517
4724,2.64825
4725,3.1838
4726,3.23324
4727,3.42882
4728,8.81014
4729,8.23328
4730,2.38937
4731,7.16268
4732,3.07249
4733,1.1478
4734,1.59116
4735,7.76573
4736,7.09502
4737,5.76828
4738,2.16939
4739,8.20496
4740,5.58817
4741,6.18002
4742,8.36541
4743,3.71815
4744,3.81035
4745,1.92499
4746,4.00524
4747,8.32291
4748,6.61783
4749,3.38006
4750,3.46947
4751,6.85652
4752,8.62298
4753,4.68248
4754,1.00811
4755,9.52315
4756,8.94657
4757,6.67674
4758,1.37207
4759,5.04461
4760,3.64298
4761,1.76131
4762,4.66011
4763,5.57624
4764,5.57691
4765,3.52453
4766,3.22203
4767,8.33039
4768,1.9854
4769,5.76357
4770,6.00791
4771,2.59742
4772,1.20234
4773,5.52476
4774,5.8573
4775,2.40313
4776,1.04058
4777,5.68776
4778,1.1624
4779,4.75192
4780,7.92955
4781,8.60049
4782,6.24619
4783,6.43812
4784,2.25266
4785,5.53876
4786,3.15872
4787,8.42568
4788,4.46613
4789,6.63211
4790,7.83055
4791,4.9381
4792,9.39976
4793,5.75538
4794,3.45669
4795,8.72548
4796,7.02096
4797,1.11616
4798,3.32228
4799,7.8195
4800,6.95277
4801,5.30878
4802,9.55839
4803,4.06198
4804,7.28551
4805,4.15941
4806,3.42152
4807,2.90329
4808,1.80756
4809,2.13526
4810,2.59249
4811,3.68908
4812,9.61866
4813,2.41077
4814,4.97995
4815,2.74343
4816,4.81728
4817,1.27647
4818,3.45847
4819,3.27386
4820,5.79514
4821,1.10286
4822,5.43098
4823,1.79505
4824,8.82633
4825,4.82938
4826,7.87895
4827,8.4923
4828,3.84133
4829,8.25043
4830,5.91354
4831,8.33656
4832,8.20022
4833,2.42388
4834,6.89997
4835,4.67339
4836,1.25648
4837,3.10401
4838,2.89927
4839,5.97327
4840,4.20925
4841,2.59576
4842,8.09218
4843,2.46865
4844,7.69014
4845,7.3999
4846,2.56506
4847,7.2713
4848,7.21259
4849,7.0626
4850,9.65347
4851,9.37582
4852,5.01517
4853,3.82182
4854,2.02059
4855,3.94551
4856,6.84571
4857,8.51165
4858,2.32226
4859,5.68077
4860,2.41
4861,8.8692
4862,9.21422
4863,1.76261
4864,1.72321
4865,8.51836
4866,4.93477
4867,4.25026
4868,9.85068
4869,9.15856
4870,3.16559
4871,3.35332
4872,9.31946
4873,9.37753
4874,4.97058
4875,4.76832
4876,8.05063
4877,2.1676
4878,3.79996
4879,1.71427
4880,2.41465
4881,2.24269
4882,3.94962
4883,7.78463
4884,9.36939
4885,2.75569
4886,2.59564
4887,5.92289
4888,7.01594
4889,7.95789
4890,5.8691
4891,9.05854
4892,2.48747
4893,5.19217
4894,2.2018
4895,9.83105
4896,9.88188
4897,6.62965
4898,8.28798
4899,6.12818
4900,9.61678
4901,7.94878
4902,5.68877
4903,5.19949
4904,7.2992
4905,2.34524
4906,4.77504
4907,1.75698
4908,4.63264
4909,9.21786
4910,5.54097
4911,7.58415
4912,1.80616
4913,1.4062
4914,2.92163
4915,8.18508
4916,2.96405
4917,2.30765
4918,7.60944
4919,6.13408
4920,2.46476
4921,5.57403
4922,3.09875
4923,4.4251
4924,5.72409
4925,9.75039
4926,4.44436
4927,2.3558
4928,7.02734
4929,8.62099
4930,8.39789
4931,3.29726
4932,9.09876
4933,2.20758
4934,2.21209
4935,7.84544
4936,7.43017
4937,5.69007
4938,7.28972
4939,3.56621
4940,9.47671
4941,4.61971
4942,7.9452
4943,8.97824
4944,5.59086
4945,1.02651
4946,7.94604
4947,9.56863
4948,3.02101
4949,9.85903
4950,1.49558
4951,7.56355
4952,9.23331
4953,9.60977
4954,1.32244
4955,9.34623
4956,7.65445
4957,8.67723
4958,6.26958
4959,3.03708
4960,6.89537
4961,7.54083
4962,3.4948
4963,5.73203
4964,8.28094
4965,7.98423
4966,4.31102
4967,7.32376
4968,8.9304
4969,8.6984
4970,1.69913
4971,3.82265
4972,3.34927
4973,5.16361
4974,2.74085
4975,2.49403
4976,7.81849
4977,4.94543
4978,3.24055
4979,2.32945
4980,4.0848
4981,8.257
4982,6.56088
4983,8.37393
4984,8.15905
4985,9.92392
4986,1.32096
4987,7.35336
4988,2.80138
4989,3.10094
4990,1.71051
4991,7.80726
4992,1.40538
4993,6.0835
4994,2.65536
4995,7.89152
4996,3.91482
4997,1.59278
4998,9.41658
4999,3.11373
5000,4.74591
5001,2.62012
5002,2.86091
5003,5.09779
5004,1.41844
5005,1.08237
5006,6.30809
5007,4.30446
5008,9.58095
5009,9.64138
5010,1.06765
5011,6.4932
5012,3.35729
5013,1.67402
5014,7.59774
5015,4.62091
5016,3.47653
5017,5.24571
5018,2.45038
5019,6.93588
5020,4.01805
5021,9.53084
5022,6.50856
5023,8.2607
5024,9.56262
5025,1.79933
5026,8.09374
5027,4.77302
5028,5.35843
5029,6.20391
5030,6.5625
5031,8.62142
5032,2.71402
5033,6.48923
5034,7.31334
5035,4.23962
5036,2.12638
5037,9.13463
5038,1.47189
5039,6.60798
5040,6.30979
5041,6.69231
5042,9.44767
5043,9.72345
5044,2.9917
5045,7.3852
5046,8.16444
5047,5.48167
5048,7.29287
5049,1.20568
5050,4.94305
5051,4.78755
5052,7.87221
5053,3.55994
5054,9.27639
5055,7.35287
5056,7.61253
5057,9.41054
5058,5.62623
5059,5.54229
5060,1.1099
5061,1.7842
5062,8.1283
5063,6.44668
5064,7.71308
5065,4.90657
5066,2.42884
5067,1.99592
5068,9.39807
5069,7.64308
5070,2.29629
5071,3.58447
5072,2.5695
5073,3.87787
5074,6.56887
5075,4.76323
5076,8.51368
5077,1.5304
5078,1.31018
5079,8.08984
5080,8.54176
5081,6.89111
5082,3.07148
5083,6.39491
5084,1.77918
5085,5.69867
5086,5.01734
5087,1.67847
5088,7.77119
5089,9.32915
5090,2.16691
5091,8.83708
5092,1.58393
5093,7.49681
5094,8.53338
5095,5.607
5096,8.29567
5097,9.40801
5098,5.9548
5099,6.38321
5100,9.30289
5101,3.54787
5102,7.49255
5103,7.40363
5104,6.98913
5105,6.96748
5106,3.2243
5107,9.07115
5108,6.59583
5109,3.95553
5110,2.75168
5111,7.53817
5112,1.17521
5113,5.77729
5114,2.84806
5115,9.23233
5116,7.4513
5117,5.02038
5118,6.49488
5119,5.35659
5120,1.60892
5121,4.80058
5122,6.55179
5123,5.5595
5124,9.52493
5125,4.33789
5126,5.79426
5127,4.37477
5128,8.95836
5129,9.22949
5130,5.2631
5131,2.69559
5132,4.99452
5133,8.247
5134,4.33247
5135,9.23168
5136,8.23443
5137,2.19065
5138,5.79897
5139,8.83529
5140,9.41119
5141,2.0225
5142,1.92109
5143,5.42568
5144,5.6654
5145,3.29918
5146,9.11032
5147,3.01318
5148,7.30658
5149,7.79207
5150,1.27069
5151,1.44543
5152,6.50435
5153,1.98994
5154,2.57556
5155,8.7169
5156,5.13668
5157,4.48571
5158,9.36999
5159,4.97293
5160,2.88482
5161,4.90132
5162,5.39416
5163,8.35409
5164,8.44857
5165,2.82024
5166,4.93842
5167,9.46697
5168,2.8651
5169,2.7984
5170,4.73074
5171,9.27101
5172,3.86956
5173,5.90232
5174,3.00461
5175,2.32002
5176,3.94096
5177,5.10814
5178,7.74451
5179,4.8147
5180,8.12221
5181,9.28623
5182,1.8432
5183,7.33075
5184,3.3626
5185,4.34654
5186,1.82878
5187,6.39515
5188,8.70224
5189,3.90732
5190,7.3171
5191,8.32383
5192,4.82661
5193,3.59849
5194,2.18522
5195,9.34128
5196,3.86581
5197,7.03323
5198,5.34072
5199,8.59849
5200,3.95273
5201,8.61194
5202,9.20629
5203,8.57494
5204,3.93533
5205,3.71108
5206,4.84774
5207,8.05488
5208,6.8607
5209,3.2862
5210,5.19757
5211,3.13945
5212,8.29813
5213,8.80646
5214,4.09679
5215,9.5865
5216,5.57529
5217,4.57114
5218,1.33502
5219,4.0012
5220,8.69588
5221,7.47142
5222,9.35855
5223,1.27651
5224,8.11148
5225,5.80469
5226,9.49205
5227,7.79705
5228,5.65639
5229,6.8866
5230,9.66265
5231,1.77953
5232,2.84504
5233,4.72285
5234,3.74477
5235,6.01354
5236,6.41222
5237,7.10364
5238,1.08793
5239,8.80106
5240,2.72127
5241,1.7904
5242,8.29332
5243,2.9997
5244,3.44727
5245,3.86151
5246,3.03051
5247,7.17179
5248,2.61115
5249,8.84704
5250,5.9328
5251,7.94518
5252,9.19319
5253,9.20593
5254,6.49523
5255,7.36071
5256,3.30882
5257,4.02924
5258,5.49136
5259,4.09444
5260,5.35212
5261,5.01879
5262,5.26682
5263,4.64612
5264,2.83951
5265,7.38109
5266,3.02036
5267,2.55666
5268,3.05428
5269,5.84486
5270,1.26955
5271,6.93958
5272,3.73836
5273,3.65324
5274,6.94536
5275,8.00146
5276,2.20939
5277,6.86037
5278,1.12802
5279,9.93471
5280,2.89712
5281,4.72599
5282,4.9876
5283,3.74945
5284,8.62085
5285,9.94439
5286,2.53394
5287,2.05231
5288,3.16124
5289,4.31811
5290,1.00269
5291,4.30808
5292,6.16386
5293,2.66826
5294,3.47572
5295,4.84641
5296,4.99252
5297,6.05324
5298,2.17584
5299,5.94213
5300,7.23382
5301,9.9963
5302,5.50079
5303,9.60496
5304,4.97046
5305,9.04353
5306,7.52801
5307,4.27587
5308,1.50773
5309,3.66627
5310,1.85439
5311,4.47699
5312,7.78338
5313,5.89699
5314,5.91922
5315,8.14735
5316,8.32223
5317,7.89275
5318,7.648
5319,4.42573
5320,3.67999
5321,5.67062
5322,2.64804
5323,1.62091
5324,2.6291
5325,7.07866
5326,9.29781
5327,6.93024
5328,7.47792
5329,1.6905
5330,4.17144
5331,6.66482
5332,5.32886
5333,3.80469
5334,9.39987
5335,3.13534
5336,7.0951
5337,5.24629
5338,9.70845
5339,1.01764
5340,7.02297
5341,8.61737
5342,7.98874
5343,1.28374
5344,3.88923
5345,5.35575
5346,4.76375
5347,2.97277
5348,1.37505
5349,6.31045
5350,9.59417
5351,5.66123
5352,3.55557
5353,2.48141
5354,9.51079
5355,9.01659
5356,1.7566
5357,8.41642
5358,7.30591
5359,3.78845
5360,5.82087
5361,4.15903
5362,4.26271
5363,5.89242
5364,8.29933
5365,3.85465
5366,2.07893
5367,9.08939
5368,3.75079
5369,2.91243
5370,8.57508
5371,5.13859
5372,8.55073
5373,9.89643
5374,2.48823
5375,7.48091
5376,4.49858
5377,4.58151
5378,4.29063
5379,5.62156
5380,7.66881
5381,2.41424
5382,4.62253
5383,2.85165
5384,2.28071
5385,1.60449
5386,9.28589
5387,4.17383
5388,5.41875
5389,2.86714
5390,5.19894
5391,1.043
5392,5.97816
5393,3.43504
5394,4.67776
5395,2.06635
5396,7.50218
5397,1.3721
5398,1.47878
5399,8.85447
5400,6.87223
5401,4.77545
5402,7.11027
5403,5.4543
5404,3.7342
5405,2.15711
5406,4.61524
5407,8.02067
5408,2.05371
5409,1.56125
5410,8.67797
5411,6.51028
5412,2.39201
5413,3.5993
5414,8.80592
5415,4.19937
5416,8.48291
5417,6.3103
5418,2.12776
5419,3.35928
5420,4.57938
5421,2.69499
5422,9.11556
5423,8.61321
5424,8.15568
5425,9.47556
5426,4.28716
5427,1.75589
5428,8.93168
5429,8.42487
5430,3.71493
5431,3.224
5432,8.72227
5433,3.93862
5434,2.29093
5435,3.42357
5436,7.49223
5437,6.97838
5438,2.70775
5439,2.38711
5440,4.90833
5441,4.81773
5442,1.3868
5443,1.84129
5444,8.44769
5445,5.14978
5446,1.01302
5447,7.98213
5448,6.21078
5449,7.2178
5450,7.76711
5451,2.25539
5452,5.22092
5453,3.10279
5454,5.27592
5455,2.53142
5456,9.03337
5457,8.4832
5458,6.32852
5459,6.03224
5460,9.59312
5461,7.08208
5462,4.78654
5463,3.83546
5464,6.72855
5465,7.14229
5466,8.4012
5467,9.67125
5468,7.14145
5469,8.94327
5470,4.96472
5471,7.83877
5472,1.829
5473,8.3395
5474,1.99986
5475,2.36106
5476,6.19967
5477,5.42551
5478,6.70028
5479,2.23993
5480,7.96919
